objectid,subject,title,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8404900185,CMU,TREEHOUSE CHILDREN'S MUSEUM,demo_001.jpg,870471636,,Z99,626760219,611710,image/jpeg,TREEHOUSE CHILDRENS MUSEUM,,,PO BOX 727,OGDEN,UT,84402-0727,84402,347 E 22ND ST,OGDEN,UT,84402-0727,84402,8013949663,HTTP://WWW.TREEHOUSEMUSEUM.ORG,TREEHOUSE CHILDRENS MUSEUM,201312,6,1045484,990000,347 22ND STREET,OGDEN,UT,84401-1415,199004,,,,,-111.97191,41.22649,6,7,1,49,57,347 E 22ND ST,OGDEN,UT,84402-0727,84402,1,1,1,0,0,0,0,
8405100052,CMU,RICHMOND CHILDREN'S MUSEUM,demo_001.jpg,510220694,,A52,125923292,712110,image/jpeg,CHILDRENS MUSEUM OF RICHMOND,,,740 NORTH SIXTH STREET,RICHMOND,VA,23219,23219,,,,,,8044747000,HTTP://WWW.C-MOR.ORG/,CHILDRENS MUSEUM OF RICHMOND,201406,6,4776719,4178423,2626 W BROAD ST,RICHMOND,VA,23220-1904,197802,,,,,-77.46726,37.56222,3,5,1,51,760,2626 W BROAD ST,RICHMOND,VA,23220-1904,23220,1,1,0,0,0,0,0,
8405100155,CMU,CHILDREN'S MUSEUM OF VIRGINIA,demo_001.jpg,,PLANETARIUM,,24457355,,image/jpeg,CHILDREN'S MUSEUM OF VIRGINIA,INCL: BEAZLEY PLANETARIUM,,221 HIGH ST,PORTSMOUTH,VA,23704,23704,,,,,,7573935258,HTTP://WWW.CHILDRENSMUSEUMVA.COM,,,,,,,,,,,,,,,-76.29807,36.8353,3,5,1,51,740,221 HIGH ST,PORTSMOUTH,VA,23704,23704,0,0,0,1,0,0,0,
8405100362,CMU,BLACKSBURG CHILDREN'S MUSEUM,demo_001.jpg,263715029,,A52,,712110,image/jpeg,BLACKSBURG CHILDRENS MUSEUM,,,1531 SOUTH MAIN STREET,BLACKSBURG,VA,24060-5821,24060,,,,,,,HTTP://WWW.CHILDRENSMUSEUMOFBLACKSBURG.ORG,BLACKSBURG CHILDRENS MUSEUM,201312,0,0,0,1531 S MAIN STREET SUITE,BLACKSBURG,VA,24060-5821,201009,,,,,-80.39951,37.21312,3,5,1,51,121,1531 S MAIN STREET SUITE,BLACKSBURG,VA,24060-5821,24060,1,0,0,0,0,0,0,
8405100773,CMU,RIGHTMIRE CHILDREN'S MUSEUM,demo_001.jpg,541713204,,A52,12254152,712110,image/jpeg,AMAZEMENT SQUARE,,,27 9TH ST,LYNCHBURG,VA,24504-1422,24504,,,,,,4348451888,HTTP://WWW.AMAZEMENTSQUARE.ORG,AMAZEMENT SQUARE,201312,6,2066550,1986664,27 9TH ST,LYNCHBURG,VA,24504-1422,199411,,,,,-79.14026,37.41606,3,5,1,51,680,27 9TH ST,LYNCHBURG,VA,24504-1422,24504,1,1,1,0,0,0,0,
8405100883,CMU,CHILDREN'S MUSEUM OF HAMPTON ROADS,demo_001.jpg,541968588,,,,,image/jpeg,CHILDRENS MUSEUM OF HAMPTON ROADS INC,,,36 CHOWNING DR,HAMPTON,VA,23664,23664,,,,,,,,,,,,,,,,,,,,,,-76.2935,37.05337,3,5,1,51,650,36 CHOWNING DR,HAMPTON,VA,23664,23664,0,0,0,0,0,0,0,
8405101045,CMU,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,demo_001.jpg,830455803,,,944227771,,image/jpeg,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,CHILDREN'S MUSEUM OF GREATER SPRINGFIELD,,6940 SPANIEL RD,SPRINGFIELD,VA,22153-1028,22153,,,,,,,,,,,,,,,,,,,,,,-77.26368,38.76463,3,5,2,51,59,6940 SPANIEL RD,SPRINGFIELD,VA,22153-1028,22153,0,0,0,0,0,0,0,
8405101052,CMU,CHILDREN'S SCIENCE CENTER,demo_001.jpg,900168625,,A52,,541720,image/jpeg,CHILDRENS SCIENCE CENTER,,,2214 ROCK HILL RD STE 380,HERNDON,VA,20170-4229,20170,,,,,,,,CHILDRENS SCIENCE CENTER,201312,4,414902,404745,2214 ROCK HILL RD STE 38,HERNDON,VA,20170-4229,200502,,,,,-77.42021,38.96366,3,5,2,51,59,2214 ROCK HILL RD STE 38,HERNDON,VA,20170-4229,20170,1,0,0,0,0,0,0,
8405300086,CMU,KIDSQUEST CHILDREN'S MUSEUM,demo_001.jpg,911828830,,A52,146436329,712110,image/jpeg,KIDSQUEST CHILDRENS MUSEUM,KIDSQUEST CHILDREN'S MUSEUM,,1116 108TH Ave NW,BELLEVUE,WA,98006,98006,,,,,,4256378100,HTTP://WWW.KIDSQUESTMUSEUM.ORG,KIDSQUEST CHILDRENS MUSEUM,201312,6,2163805,2006768,4091 FACTORIA BLVD SE,BELLEVUE,WA,98006-6144,199711,,,,,-122.16953,47.57596,6,8,1,53,33,4091 FACTORIA BLVD SE,BELLEVUE,WA,98006-6144,98006,1,0,0,1,0,0,0,
8405300117,CMU,CHILDREN'S MUSEUM-THREE RIVERS,demo_001.jpg,911456513,,A52,,712110,image/jpeg,THREE RIVERS CHILDRENS MUSEUM FOUNDATION,,,5274 OUTLET DR,PASCO,WA,99301,99301,,,,,,5095437866,,THREE RIVERS CHILDRENS MUSEUM FOUNDATION,201405,0,0,0,10804 SHADY LN,PASCO,WA,99301-6558,199411,,,,,-119.23315,46.26521,6,8,1,53,21,10804 SHADY LN,PASCO,WA,99301-6558,99301,1,0,0,1,0,0,0,
8405300120,CMU,CHILDREN'S MUSEUM OF TACOMA,demo_001.jpg,943036465,,A52,180073314,712110,image/jpeg,CHILDRENS MUSEUM OF TACOMA,,,936 BROADWAY,TACOMA,WA,98402,98402,1501 PACIFIC AVE,TACOMA,WA,98402,98402,2536276031,HTTP://WWW.PLAYTACOMA.ORG/,CHILDRENS MUSEUM OF TACOMA,201405,6,1756666,1580246,1501 PACIFIC AVE STE 202,TACOMA,WA,98402-3317,198707,,,,,-122.43761,47.24929,6,8,1,53,53,1501 PACIFIC AVE,TACOMA,WA,98402,98402,1,0,0,1,0,0,0,
8405300156,CMU,KIDSPORT CHILDREN MUSEUM,demo_001.jpg,200361049,,A50,146134940,,image/jpeg,KIDSPORT CHILDREN MUSEUM,,,2041 NW TREGATEN LN,POULSBO,WA,98370-7101,98370,,,,,,,,,,,,,,,,,,,,,,-122.67894,47.77143,6,8,2,53,35,2041 NW TREGATEN LN,POULSBO,WA,98370-7101,98370,0,0,0,0,0,0,0,
8405300331,CMU,CHILDREN'S MUSEUM OF WALLA WALLA,demo_001.jpg,743109578,,A52,153585612,712110,image/jpeg,CHILDRENS MUSEUM OF WALLA WALLA,CHILDREN'S MUSEUM OF WALLA WALLA,,77 WAINWRIGHT DR,WALLA WALLA,WA,99362-3975,99362,,,,,,5095267529,HTTP://CMWW.ORG/,CHILDRENS MUSEUM OF WALLA WALLA,201212,3,27431,27431,77 WAINWRIGHT DR,WALLA WALLA,WA,99362-3975,200403,,,,,-118.3556,46.05252,6,8,1,53,71,77 WAINWRIGHT DR,WALLA WALLA,WA,99362-3975,99362,1,0,0,1,0,0,0,
8405300402,CMU,SEATTLE CHILDREN'S MUSEUM,demo_001.jpg,911112778,,A52,55722078,712110,image/jpeg,CHILDRENS MUSEUM,CHILDREN'S MUSEUM  SEATTLE; INCL CHIHULY GARDEN AND GLASS,,305 HARRISON ST,SEATTLE,WA,98109-4623,98109,,,,,,2064411768,,CHILDRENS MUSEUM,201312,6,1590586,1535531,305 HARRISON ST,SEATTLE,WA,98109-4623,198008,,,,,-122.35053,47.62199,6,8,1,53,33,305 HARRISON ST,SEATTLE,WA,98109-4623,98109,1,1,0,1,0,0,0,
8405300475,CMU,HANDS ON CHILDREN'S MUSEUM,demo_001.jpg,911405065,,A52,,712110,image/jpeg,HANDS ON CHILDRENS MUSEUM,,,414 JEFFERSON ST NE,OLYMPIA,WA,98501-1124,98501,,,,,,3609560818,HTTP://WWW.HOCM.ORG,HANDS ON CHILDRENS MUSEUM,201312,6,3166501,2811594,414 JEFFERSON ST NE,OLYMPIA,WA,98501-1124,199205,,,,,-122.89732,47.04774,6,8,1,53,67,414 JEFFERSON ST NE,OLYMPIA,WA,98501-1124,98501,1,0,1,0,0,0,0,
8405300484,CMU,CHILDREN'S ACTIVITY MUSEUM OF ELLENSBURG,demo_001.jpg,911448171,,A52,,712110,image/jpeg,CHILDRENS ACTIVITY MUSEUM OF ELLENSBURG,,,118 E 4TH AVE,ELLENSBURG,WA,98926-3124,98926,,,,,,,HTTP://BUSKERSINTHEBURG.ORG/KIDS-ACTIVITIES/,CHILDRENS ACTIVITY MUSEUM OF ELLENSBURG,201312,0,0,0,151 BLUE SKY LN,ELLENSBURG,WA,98926-6649,199406,,,,,-120.60354,46.99481,6,8,4,53,37,151 BLUE SKY LN,ELLENSBURG,WA,98926-6649,98926,1,0,0,0,0,0,0,
8405300624,CMU,CHILDREN'S MUSEUM OF SKAGIT COUNTY,demo_001.jpg,912081180,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF SKAGIT COUNTY,,,550 CASCADE MALL DR,BURLINGTON,WA,98233-3258,98233,,,,,,3607578888,HTTP://WWW.SKAGITCHILDRENSMUSEUM.NET,CHILDRENS MUSEUM OF SKAGIT COUNTY,201306,5,537721,506564,550 CASCADE MALL DR,BURLINGTON,WA,98233-3258,200202,,,,,-122.34095,48.46125,6,8,2,53,57,550 CASCADE MALL DR,BURLINGTON,WA,98233-3258,98233,1,0,0,1,0,0,0,
8405300706,CMU,CHILDREN'S MUSEUM NORTHWEST,demo_001.jpg,943063683,,A52,,,image/jpeg,CHILDRENS MUSEUM NORTHWEST,,,PO BOX 5984,BELLINGHAM,WA,98227,98227,,,,,,,,,,,,,,,,,,,,,,-122.48284,48.74951,6,8,1,53,73,PO BOX 5984,BELLINGHAM,WA,98227,98227,0,0,0,0,0,0,0,
8405300727,CMU,IMAGINE CHILDREN'S MUSEUM,demo_001.jpg,943153591,,A52,,712110,image/jpeg,IMAGINE CHILDRENS MUSEUM,,,1502 WALL ST,EVERETT,WA,98201-4008,98201,,,,,,4252581006,HTTPS://WWW.IMAGINECM.ORG/,IMAGINE CHILDRENS MUSEUM,201312,6,1847060,1734846,1502 WALL ST,EVERETT,WA,98201-4008,199509,,,,,-122.20927,47.97775,6,8,1,53,61,1502 WALL ST,EVERETT,WA,98201-4008,98201,1,0,1,1,0,0,0,
8405400136,CMU,FOR THE KIDS BY GEORGE CHILDREN'S MUSEUM,demo_001.jpg,462462391,,A52,,712110,image/jpeg,FOR THE KIDS BY GEORGE CHILDRENS MUSEUM,,,229 E MARTIN ST ST,MARTINSBURG,WV,25401-4304,25401,,,,,,3042649977,HTTP://FORTHEKIDSBYGEORGE.ORG,FOR THE KIDS BY GEORGE CHILDRENS MUSEUM,201401,0,0,0,229 E MARTIN ST STE 2,MARTINSBURG,WV,25401-4304,201311,,,,,-77.96135,39.45848,3,5,1,54,3,229 E MARTIN ST STE 2,MARTINSBURG,WV,25401-4304,25401,1,0,0,0,0,0,0,
8405400238,CMU,CHILDREN'S MUSEUM OF THE OHIO VALLEY,demo_001.jpg,550777051,,A52,140239547,712110,image/jpeg,CHILDRENS MUSEUM OF THE OHIO VALLEY INC,CHILDREN'S MUSEUM OF THE OHIO VALLEY,,1000 MAIN STREET,WHEELING,WV,26003,26003,,,,,,3042145437,HTTP://WWW.CMOVKIDS.ORG,CHILDRENS MUSEUM OF THE OHIO VALLEY INC,201312,3,59870,59259,1000 MAIN STREET,WHEELING,WV,26003-0000,200103,,,,,-80.69509,40.0685,3,5,1,54,,1000 MAIN STREET,WHEELING,WV,26003-0000,26003,1,0,0,1,0,0,0,
8405500047,CMU,NORTHWOODS CHILDREN'S MUSEUM,demo_001.jpg,391774863,,A52,,712110,image/jpeg,NORTHWOODS CHILDRENS MUSEUM,,,346 W DIVISON ST,EAGLE RIVER,WI,54521,54521,,,,,,7154794623,HTTP://WWW.NORTHWOODSCHILDRENSMUSEUM.COM,NORTHWOODS CHILDRENS MUSEUM,201312,4,312625,265474,PO BOX 216,EAGLE RIVER,WI,54521-0216,199408,,,,,-89.24349,45.91705,4,3,4,55,125,PO BOX 216,EAGLE RIVER,WI,54521-0216,54521,1,0,0,1,0,0,0,
8405500441,CMU,MADISON CHILDREN'S MUSEUM,demo_001.jpg,391383497,,A52,194530952,712110,image/jpeg,MADISON CHILDRENS MUSEUM INC,MADISON CHILDREN'S MUSEUM,,100 N HAMILTON ST,MADISON,WI,53703-2116,53703,,,,,,6082566445,HTTP://MADISONCHILDRENSMUSEUM.ORG/,MADISON CHILDRENS MUSEUM INC,201406,6,2812192,2651752,100 N HAMILTON ST,MADISON,WI,53703-2116,198107,,,,,-89.38418,43.07705,4,3,1,55,25,100 N HAMILTON ST,MADISON,WI,53703-2116,53703,1,1,1,1,0,0,0,
8405500541,CMU,CHILDREN'S MUSEUM OF GREEN BAY,demo_001.jpg,391649869,,A52,942621863,712110,image/jpeg,CHILDRENS MUSEUM OF GREEN BAY INC,,,301 N WASHINGTON ST,GREEN BAY,WI,54301-5129,54301,,,,,,9204324397,,CHILDRENS MUSEUM OF GREEN BAY INC,201312,5,632217,603429,301 N WASHINGTON ST,GREEN BAY,WI,54301-5129,199406,,,,,-88.01476,44.51641,4,3,1,55,9,301 N WASHINGTON ST,GREEN BAY,WI,54301-5129,54301,1,0,0,0,0,0,0,
8405500570,CMU,THE BUILDING FOR KIDS CHILDREN'S MUSEUM,demo_001.jpg,391706260,,A52,806722286,712110,image/jpeg,THE BUILDING FOR KIDS INC,,,100 W COLLEGE AVENUE,APPLETON,WI,54911-5735,54911,,,,,,9207343226,HTTP://BUILDINGFORKIDS.ORG,THE BUILDING FOR KIDS INC,201312,5,690752,660759,100 W COLLEGE AVENUE,APPLETON,WI,54911-5735,199111,,,,,-88.40595,44.2619,4,3,1,55,87,100 W COLLEGE AVENUE,APPLETON,WI,54911-5735,54911,1,0,1,1,0,0,0,
8405500590,CMU,ABOVE & BEYOND CHILDREN'S MUSEUM,demo_001.jpg,391739087,,A52,,712110,image/jpeg,ABOVE AND BEYOND CORPORATION,,,902 N 8TH ST,SHEBOYGAN,WI,53081-4005,53081,,,,,,9204584263,HTTP://ABKIDS.ORG/,ABOVE AND BEYOND CORPORATION,201312,4,260242,253862,902 N 8TH ST,SHEBOYGAN,WI,53081-4005,199304,,,,,-87.71302,43.75449,4,3,1,55,117,902 N 8TH ST,SHEBOYGAN,WI,53081-4005,53081,1,0,1,1,0,0,0,
8405500618,CMU,CENTRAL WISCONSIN CHILDREN'S MUSEUM,demo_001.jpg,391809569,,A52,,712110,image/jpeg,CENTRAL WISCONSIN CHILDRENS MUSEUM INC,,,1100 MAIN ST STOP 1,STEVENS POINT,WI,54481-2850,54481,,,,,,7153442003,HTTP://WWW.CWCHILDRENSMUSEUM.ORG,CENTRAL WISCONSIN CHILDRENS MUSEUM INC,201312,4,270933,270931,1100 MAIN STREET STOP 1,STEVENS POIN,WI,54481-2850,199504,,,,,-89.58239,44.52349,4,3,3,55,97,1100 MAIN STREET STOP 1,STEVENS POIN,WI,54481-2850,54481,1,0,0,0,0,0,0,
8405500644,CMU,CHILDREN'S MUSEUM OF LA CROSSE,demo_001.jpg,391856383,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF LA CROSSE INC,,,207 5TH AVE S,LA CROSSE,WI,54601-4044,54601,,,,,,,HTTP://WWW.FUNMUSEUM.ORG,CHILDRENS MUSEUM OF LA CROSSE INC,201312,5,585431,560356,207 5TH AVE S,LA CROSSE,WI,54601-4044,199612,,,,,-91.25005,43.81096,4,3,1,55,63,207 5TH AVE S,LA CROSSE,WI,54601-4044,54601,1,0,0,1,0,0,0,
8405500645,CMU,CHILDREN'S MUSEUM OF THE FLAMBEAU VALLEY,demo_001.jpg,391857368,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF THE FLAMBEAU VALLEY,,,711 LAKE AVENUE WEST,LADYSMITH,WI,54848-1213,54848,,,,,,7155323211,,CHILDRENS MUSEUM OF THE FLAMBEAU VALLEY,201412,0,0,0,711 LAKE AVE W,LADYSMITH,WI,54848-1213,199703,,,,,-91.10907,45.46516,4,3,3,55,107,711 LAKE AVE W,LADYSMITH,WI,54848-1213,54848,1,0,0,0,0,0,0,
8405500655,CMU,MARSHFIELD CHILDREN'S MUSEUM,demo_001.jpg,391878061,,A50,,,image/jpeg,MARSHFIELD CHILDRENS MUSEUM,,,521 N HUME AVE,MARSHFIELD,WI,54449,54449,,,,,,,,,,,,,,,,,,,,,,-90.1498,44.6654,4,3,3,55,141,521 N HUME AVE,MARSHFIELD,WI,54449,54449,0,0,0,0,0,0,0,
8405500720,CMU,CHILDREN'S MUSEUM OF EAU CLAIRE,demo_001.jpg,392015286,,A52,,712110,image/jpeg,CHILDRENS MUSEUM OF EAU CLAIRE INC,,,220 S BARSTOW ST,EAU CLAIRE,WI,54701-3601,54701,,,,,,7158325437,HTTP://WWW.CMEC.CC,CHILDRENS MUSEUM OF EAU CLAIRE INC,201312,5,685959,665096,220 S BARSTOW ST,EAU CLAIRE,WI,54701-3601,200103,,,,,-91.50008,44.81147,4,3,1,55,35,220 S BARSTOW ST,EAU CLAIRE,WI,54701-3601,54701,1,0,0,0,0,0,0,
8405500824,CMU,CHILDREN'S MUSEUM OF FOND DU LAC,demo_001.jpg,562471187,,A52,362701422,712110,image/jpeg,CHILDRENS MUSEUM OF FOND DU LAC INC,CHILDREN'S MUSEUM OF FOND DU LAC,,116 N MAIN ST,FOND DU LAC,WI,54935-2342,54935,75 WEST SCOTT STREET,FOND DU LAC,WI,54935-2342,54935,9209290707,,CHILDRENS MUSEUM OF FOND DU LAC INC,201312,5,909835,901945,75 W SCOTT ST,FOND DU LAC,WI,54935-2342,200410,,,,,-88.44587,43.79158,4,3,1,55,39,75 WEST SCOTT STREET,FOND DU LAC,WI,54935-2342,54935,1,0,1,1,0,0,0,
8405500859,CMU,WISCONSIN RAPIDS CHILDREN'S MUESUEM,demo_001.jpg,900815389,,A52,,712110,image/jpeg,WISCONSIN RAPIDS CHILDRENS MUESUEM,,,2311 LOVEWOOD DRIVE,WISCONSIN RAPIDS,WI,54494-6764,54494,2311 LOVEWOOD DRIVE,WISCONSIN RAPIDS,WI,54494-6764,54494,7154594997,,WISCONSIN RAPIDS CHILDRENS MUESUEM,201312,0,0,0,2311 LOVEWOOD DR,WISC RAPIDS,WI,54494-6764,201302,,,,,-89.79718,44.36348,4,3,3,55,141,2311 LOVEWOOD DRIVE,WISCONSIN RAPIDS,WI,54494-6764,54494,1,0,0,0,0,0,0,
8405600005,BOT,WYOMING CHILDREN'S MUSEUM & NATURE CENTER,demo_001.jpg,,CHILDRENS MUSEUM,,,,image/jpeg,WYOMING CHILDREN'S MUSEUM & NATURE CENTER,,,LABONTE PEAK 968 NORTH 9TH STREET,LARAMIE,WY,82072-2761,82072,968 N 9TH ST,LARAMIE,WY,82072-2761,82072,3077456332,HTTP://WWW.WCMNC.ORG,,,,,,,,,,,,,,,-105.58477,41.32062,5,7,4,56,1,968 N 9TH ST,LARAMIE,WY,82072-2761,82072,0,1,0,0,0,0,0,
8405600072,CMU,JACKSON HOLE CHILDREN'S MUSEUM,demo_001.jpg,274118586,,A52,,712110,image/jpeg,JACKSON HOLE CHILDRENS MUSEUM,,,PO BOX 955,JACKSON,WY,83001-0955,83001,174 N KING ST,JACKSON,WY,83001-0955,83001,3077333996,HTTP://WWW.JHCHILDRENSMUSEUM.ORG/,JACKSON HOLE CHILDRENS MUSEUM,201312,4,207540,206968,PO BOX 995,JACKSON,WY,83001-0995,201103,,,,,-110.76033,43.48108,5,7,3,56,39,174 N KING ST,JACKSON,WY,83001-0955,83001,1,0,0,0,0,0,0,
8405600081,CMU,CENTRAL WYOMING CHILDREN'S CENTER FOR ART TECHNOLOGY AND SCIENCE (CATS),demo_001.jpg,461633905,,A50,,712110,image/jpeg,CENTRAL WYOMING CHILDREN-S CENTER FOR ART,,,650 RAINTREE DR,RIVERTON,WY,82501-9312,82501,,,,,,,,CENTRAL WYOMING CHILDREN-S CENTER FOR ART,201412,0,0,0,650 RAINTREE DR,RIVERTON,WY,82501-9312,201311,,,,,-108.45317,43.03274,5,7,3,56,13,650 RAINTREE DR,RIVERTON,WY,82501-9312,82501,1,0,0,0,0,0,0,
8405600161,CMU,CHEYENNE CHILDREN'S MUSEUM,demo_001.jpg,830320859,,A52,,,image/jpeg,CHEYENNE CHILDRENS MUSEUM,,,515 E PERSHING,CHEYENNE,WY,82001,82001,PO BOX 92,CHEYENNE,WY,82001,82001,,,,,,,,,,,,,,,,,-104.78579,41.15247,5,7,1,56,21,PO BOX 92,CHEYENNE,WY,82001,82001,0,0,0,0,0,0,0,
8405600164,CMU,LANDER CHILDREN'S MUSEUM,demo_001.jpg,830323552,,A52,135986748,712110,image/jpeg,LANDER CHILDRENS MUSEUM,,,465 LINCOLN ST,LANDER,WY,82520-0533,82520,,,,,,3073321341,HTTP://WWW.LANDERCHILDRENSMUSEUM.ORG,LANDER CHILDRENS MUSEUM,201409,4,106615,99498,465 LINCOLN ST,LANDER,WY,82520-2831,199902,,,,,-108.73329,42.83464,5,7,3,56,13,465 LINCOLN ST,LANDER,WY,82520-2831,82520,1,0,0,0,0,0,0,
8409400075,ZAW,BEVERLY HILLS CHILDREN'S ZOO,demo_001.jpg,463675600,,D50,,712130,image/jpeg,BEVERLY HILLS CHILDRENS ZOO INC,,,127 NORTH DOEHY DR,BEVERLY HILL,CA,90211,90211,,,,,,,,BEVERLY HILLS CHILDRENS ZOO INC,,0,,,127 NORTH DOEHY DR,BEVERLY HILL,CA,90211-0000,201405,,,,,-118.38164,34.0657,6,8,2,6,,127 NORTH DOEHY DR,BEVERLY HILL,CA,90211,90211,1,0,0,0,1,0,0,
8409400114,CMU,CHILDREN'S STORYBOOK GARDEN & MUSEUM,demo_001.jpg,300738919,,A99,,712110,image/jpeg,CHILDRENS STORYBOOK GARDEN & MUSEUM,,,1606 N REDINGTON ST,HANFORD,CA,93230-2924,93230,,,,,,,WWW.CHILDRENSSTORYBOOKGARDEN.ORG,CHILDRENS STORYBOOK GARDEN & MUSEUM,,0,,,1606 N REDINGTON ST,HANFORD,CA,93230-2924,201407,,,,,-119.64968,36.34224,6,8,4,6,31,1606 N REDINGTON ST,HANFORD,CA,93230-2924,93230,1,0,0,0,1,0,0,
8409400638,CMU,SUGAR HILL CHILDREN'S MUSEUM OF ART AND STORYTELLING,demo_001.jpg,465412811,,A50,,712110,image/jpeg,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING,,,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,10031,,,,,,,,SUGAR HILL CHILDRENS MUSEUM OF ART AND STORYTELLING,201312,0,0,0,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,201405,,,,,-73.95688,40.82118,2,2,1,36,61,583 RIVERSIDE DRIVE,NEW YORK,NY,10031-8346,10031,1,0,0,0,1,0,0,
8409400750,CMU,WESTERN MAINE CHILDREN'S MUSEUM,demo_001.jpg,800959538,,A50,,712110,image/jpeg,WESTERN MAINE CHILDRENS MUSEUM,,,PO BOX 1161,WILTON,ME,04294-1161,4294,,,,,,,,WESTERN MAINE CHILDRENS MUSEUM,201412,0,0,0,PO BOX 1161,WILTON,ME,04294-1161,201408,,,,,-70.22548,44.60577,1,1,4,23,7,PO BOX 1161,WILTON,ME,04294-1161,4294,1,0,0,0,1,0,0,
8409400802,CMU,MINNESOTA CHILDREN'S MUSEUM ROCHESTER,demo_001.jpg,,,,,,image/jpeg,MINNESOTA CHILDREN'S MUSEUM ROCHESTER,,,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,6512256008,,,,,,,,,,,,,,,,-92.44157,44.05566,4,4,4,27,109,"1643 N BROADWAY ST, SUITE A, RIVER CENTER PLAZA",ROCHESTER,MN,55906,55906,0,0,0,0,0,0,1,ACM
8409400804,CMU,ST. LOUIS CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,THE MAGIC HOUSE  ST. LOUIS CHILDREN'S MUSEUM,,,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,3148228900,HTTP://WWW.MAGICHOUSE.ORG,,,,,,,,,,,,,,,-90.40618,38.58819,4,4,4,29,189,516 SOUTH KIRKWOOD ROAD,ST. LOUIS,MO,63122,63122,0,0,0,0,0,0,1,ACM
8409400807,CMU,ALIA ARRAM CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,ALIA ARRAM CHILDREN'S MUSEUM,,,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,3086982228,HTTP://KEARNEYCHILDRENSMUSEUM.ORG/,,,,,,,,,,,,,,,-99.11064,40.70949,5,4,4,31,19,"5827 4TH AVENUE, THE ALIA ARRAM MEMORIAL BLDG",KEARNEY,NE,68845,68845,0,0,0,0,0,0,1,ACM
8409400823,CMU,BUELL CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,BUELL CHILDREN'S MUSEUM/SANGRE DE CRISTO ARTS CENTER,,,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,7192957200,,,,,,,,,,,,,,,,-104.60692,38.2691,5,7,4,8,101,210 NORTH SANTA FE,PUEBLO,CO,81003,81003,0,0,0,0,0,0,1,ACM
8409400837,CMU,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S DISCOVERY MUSEUM OF THE DESERT,,,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,7603210602,HTTP://CDMOD.ORG/,,,,,,,,,,,,,,,-116.40782,33.78703,6,8,4,6,65,71-701 GERALD FORD DRIVE,RANCHO MIRAGE,CA,92270,92270,0,0,0,0,0,0,1,ACM
8409400839,CMU,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S DISCOVERY MUSEUM OF WEST VIRGINIA,,,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,3042924646,HTTP://WWW.CDMWV.ORG/,,,,,,,,,,,,,,,-79.94426,39.60785,3,5,4,54,61,5000 GREENBAG ROAD,MORGANTOWN,WV,26501,26501,0,0,0,0,0,0,1,ACM
